x,y,token
-27.901438,22.175362,accidental
42.426662,1.5391431,green
49.237827,25.819113,brown
9.252077,7.4334726,richly
19.447498,-31.226728,scattered
15.95796,-8.25825,sweetly
9.732168,3.3364913,fearless
18.214537,46.365845,cautiously
-39.063267,28.685778,preparations
36.42035,-5.663238,spread
-15.92418,6.4881544,moral
-12.106825,1.2348928,lesson
-17.704857,-37.835915,profitable
-52.25889,9.800366,lessened
-31.322659,18.463764,disdain
-48.221947,14.719968,uncertain
-2.6772766,17.889046,".,"
28.951576,-22.068079,blood
-16.235783,33.898838,bristol
6.196046,3.6903064,merchant
-12.215303,4.1472797,profits
-40.114517,-1.2856063,guessed
-22.554241,40.388824,attorney
-33.34741,6.3682575,stupid
3.2083633,2.011884,grandeur
-33.75252,-41.56258,alas
15.205159,25.167858,glimpse
-5.8944244,26.138084,somewhere
50.206516,33.974293,shoulder
-57.84986,14.828177,warmth
-38.47293,7.365125,conjecture
12.858615,19.933609,perpetually
-17.242218,-5.1582985,furniture
-33.203033,20.451103,irritated
24.466688,7.368335,ceaseless
47.98188,31.182873,hat
-28.86631,-6.4282846,entertainment
-48.50103,-2.984468,check
-51.949677,3.1348593,unhappiness
-39.240906,-0.40385917,dared
36.22442,-3.0796978,driven
-50.32272,17.111185,occasioned
-32.218933,19.330742,absolute
-34.305,-7.1134834,neglect
-29.214096,-6.3144164,ingratitude
-47.67779,19.495466,determine
-30.029745,29.016495,formal
33.495323,23.47095,drove
52.390892,11.431104,stars
42.40245,30.0958,trunk
18.07583,-13.249433,lifted
1.9745361,41.62866,butcher
29.456995,-6.5988665,cart
38.98951,20.999376,gravel
41.09107,-5.245243,trees
-11.634364,-20.011143,revive
16.510181,-34.476166,portion
8.725782,15.866445,summons
-42.20765,30.892893,collected
-29.548723,22.804995,commonplace
54.92966,-18.617657,measured
5.5697,18.161375,marks
-47.78026,1.4171429,justly
24.594679,-40.466232,separated
-18.423407,-9.636058,process
27.69141,43.925716,leaned
-18.122618,14.737243,commonest
-16.556902,31.5792,oxford
34.63113,-4.7688456,dry
4.886654,11.434478,exhausted
43.097706,17.089657,sparkling
-19.874802,15.504463,unconscious
-23.06281,-41.60911,innocent
-33.704136,33.269066,amendment
32.018517,28.831772,mounted
48.12873,29.083023,wore
-45.66997,22.796368,tranquillity
-5.152018,-40.430553,faithful
-32.62699,27.38414,pupil
50.092075,-44.65676,eleven
-20.19371,43.495174,downstairs
15.647917,49.469395,clock
10.408834,50.81509,hall
-23.112385,11.524226,"""'"
28.728754,-38.847748,midst
-45.726273,-5.8481803,alter
-43.782,16.432003,earlier
5.8258586,24.50503,quicker
33.552086,-8.873611,creep
6.57715,25.471619,faster
-29.061869,-32.3539,needs
-36.04607,-8.3032465,presume
-8.253892,-27.208782,falsehood
18.276041,31.34485,handled
-15.029559,48.771717,",--"""
31.538992,19.452047,balls
16.81364,8.896426,musical
1.3432273,-38.93221,fathers
-53.353382,16.89142,reception
-36.321095,-12.640962,wisest
-29.461018,8.300785,thanking
-8.873008,34.196793,using
-41.050594,4.111202,extravagant
-41.893696,22.299707,acquiescence
-36.22633,8.24457,detected
-12.061565,-3.5455492,treachery
9.875679,-0.235131,nights
44.978077,-10.322389,crown
43.287685,5.796746,hay
-40.070797,-32.625874,yours
22.66619,9.710178,mixed
-34.086884,11.067752,fashionable
-0.7312574,-26.354982,tongue
-18.051231,37.890335,hearty
-15.500478,1.7454066,sees
-3.292194,30.89194,hop
-10.183881,6.05241,permitted
16.679266,10.496213,nod
-46.214645,-7.150341,engage
-48.86947,9.031526,constant
20.33994,13.799266,bearing
-31.590025,-7.7050705,amends
-43.423195,26.236057,securing
-16.297684,-8.617936,confessed
-42.064014,-1.2542164,oftener
-4.827491,20.356823,quest
-49.989037,6.1958537,positive
10.398881,49.822186,inn
-16.63319,37.062656,post
24.248161,-36.186974,built
-6.0517077,-0.36717886,furnish
-42.89454,16.013393,particulars
-28.287603,-8.847926,argued
-20.460493,-33.42406,prevail
24.488941,39.122856,holding
-17.139986,21.11268,cheap
25.965612,13.994158,facing
-39.48131,26.706635,recollected
-23.25282,16.255198,successful
-28.308804,-14.280842,betrayed
2.7341986,-25.332113,utter
-10.941753,-25.134455,defence
38.374466,6.2078505,hue
-10.103447,10.403371,peculiar
-9.922143,14.999331,disputing
-13.53309,1.5541965,attends
-7.8154707,-6.68581,citizen
-23.345123,-25.118385,buy
-23.240213,-25.170954,sell
9.095284,40.85409,gloves
-0.36400577,17.563318,popular
-16.250961,28.114565,guinea
27.19841,37.284607,tied
23.026363,18.91611,parcels
17.471931,34.249664,counter
17.641994,-24.818008,stretch
29.900373,-25.190895,pronounce
-14.054036,-41.333797,commit
41.94613,0.19129753,leaves
-31.41112,-5.610978,conclude
11.260264,17.708708,plays
-14.587043,-14.08918,vouchsafed
-56.566246,14.924198,sensibility
28.183249,2.0625062,sounds
-29.236511,18.799665,stupidity
-5.3384743,42.358116,quickly
-31.57035,0.28674266,checking
25.212667,8.470964,scenes
-28.782003,25.386015,critical
-2.3802192,-34.724865,wickedness
14.523177,4.2060804,prone
-14.744693,9.372121,quality
-11.004348,-9.178169,oftentimes
7.9814963,3.2281933,conquering
9.699231,-26.002638,perpetual
-50.18462,-11.468016,pitied
-13.400005,-11.100146,shared
-28.720896,3.2698169,blockhead
-59.079487,5.320728,inevitably
-20.940334,39.087032,butler
11.079472,47.146866,pantry
-20.414316,-14.695108,willingly
-16.107649,34.079773,chaise
14.52099,-39.251953,accord
-50.058548,4.7485394,extravagance
8.389322,-12.071705,charges
-7.241956,-37.48461,blot
-23.168428,19.195236,marked
-28.331573,-5.03209,joint
19.610931,-39.760536,bowed
42.072372,38.03776,bows
11.5546055,48.6173,newspaper
30.14266,1.6082697,hum
-38.41942,-13.956621,relieve
3.6008823,-37.59212,provoke
-15.238996,-12.295033,although
28.886244,6.445414,bearers
-39.66791,12.777024,occurrence
26.74565,-13.744052,yielded
7.463751,23.826464,larger
-43.26391,13.627861,expenses
-33.324646,-3.5820773,insult
24.940147,-42.942287,assembled
11.558032,-1.9488988,dance
20.913105,-59.947834,bare
-26.44532,25.178192,acted
-39.022495,2.353433,owned
29.441961,43.37775,folding
16.27614,33.419006,screen
13.313388,-13.781427,draught
-47.26914,18.41737,readily
-23.09331,34.64212,briefly
9.674092,30.762486,_his_
-20.426846,17.490988,numerous
39.399982,0.44742745,dews
-55.678516,11.949164,desirous
20.85194,44.427174,deliberately
-49.72424,5.991254,treatment
-37.32686,-15.227325,decline
13.132256,10.644833,breaks
-10.388427,-8.017504,touches
-45.796616,18.273037,risk
29.334038,-18.67966,hungry
-57.46952,12.971019,concealed
9.109108,12.307294,undaunted
7.044099,29.830624,impudent
25.866003,39.845642,handle
-22.264086,-32.4427,defend
-6.1249094,-33.437626,vanities
-22.43431,-11.976453,amply
-15.702411,21.354746,helping
-37.852657,-14.359512,practise
27.292131,-12.916406,plentiful
-19.45678,-6.57975,owner
4.8380713,24.073278,taller
-34.347046,18.287945,strongest
6.3605056,-16.820381,male
-21.888353,41.3569,cox
3.5025508,-1.0904812,politics
-14.514948,-3.0230393,surrender
11.4340315,5.3199024,remote
-35.845295,33.77218,pianoforte
-30.889883,30.929653,ensued
-9.307273,40.392006,bewildered
-25.39417,-20.753424,rejoiced
-30.150366,6.2799306,delightfully
44.27661,-36.73779,instruments
-37.474117,-29.620634,nay
7.740635,28.759628,elderly
-14.548167,-37.241306,guide
3.6539226,-16.838415,extend
-48.8571,22.204254,reflect
-17.55526,44.585457,trying
-39.74228,33.365746,february
-11.4161825,53.798477,march
-10.215915,8.203552,cases
-46.72737,18.097576,adopt
-35.880264,-39.953175,noble
-29.233685,2.6477685,honestly
-26.530436,25.437454,accident
38.134453,41.42134,overboard
20.187128,32.234066,vessel
-19.534214,16.455696,consequent
-21.011997,46.181164,interrupted
32.790348,-33.453205,courses
-5.1584315,0.33989775,orderly
5.8122854,39.796947,dish
-3.2617915,-3.764096,giver
6.3518553,8.898742,paternal
43.33203,4.806899,amid
-45.672745,19.955936,remarks
-10.677958,21.951939,jokes
20.662968,10.877289,blooming
-25.590132,43.841637,heartily
-3.936009,-19.59772,pangs
-23.727196,-16.869846,purchased
-55.521374,-3.569245,guilt
5.664114,-31.189442,dwelling
-32.36,-29.700731,en
-9.822268,-20.490255,restrained
1.6446552,-36.628597,hated
-4.529438,-27.865244,abundant
-12.67261,-35.342236,despise
-28.530132,-15.067512,questioned
-52.70327,4.634395,reasonably
-20.561611,-31.18144,boast
36.97074,45.208996,across
-26.042585,33.43974,rousing
23.972181,26.652607,curls
-1.5566341,17.768736,irish
-31.838474,-1.594358,distinguish
-10.324607,39.110916,":--"""
-3.2154088,-25.6989,soul
-31.09064,33.655285,thoughtful
-12.497416,10.068057,humane
1.7301967,1.8567901,humanity
-49.701393,6.1825323,disinterested
-35.808075,-13.901511,consent
13.732798,-42.33368,amazed
-55.90535,12.484057,imprudence
-21.409376,12.796442,mad
38.307076,-20.736393,sheep
-3.9586945,22.704939,library
3.1679566,-13.023393,shameful
-8.461263,25.380781,mimic
9.28767,36.87308,louder
6.0551124,16.899187,drown
1.7563694,-37.28653,reproached
4.3304577,-14.451817,sign
-40.068214,28.59887,gaining
-42.210842,-13.034265,yield
-14.282153,-38.95434,perform
26.320007,0.5184184,song
-5.844913,18.605246,correctly
26.722113,8.663359,duly
12.068502,-41.76094,accused
-29.391096,15.271666,asserted
-30.509459,-19.974049,resign
12.492044,-3.6859818,sung
28.048367,2.0270836,voices
-30.73519,35.64724,momentary
-33.37323,-7.617896,objections
-49.47513,13.930862,injury
40.472458,35.565144,cutting
9.51925,-30.846498,dwell
-38.307095,-32.210083,dare
-4.2747054,-38.488533,oath
-45.822647,22.588207,fatigue
13.382211,10.447473,falls
-16.204895,46.886642,indignantly
-9.120431,10.640492,touching
-7.7660675,-46.775993,mercy
-44.70995,29.622295,concert
8.280285,0.7987691,space
16.69662,8.876951,dances
54.888367,4.505801,top
-29.73235,-0.5420145,partner
-28.843014,31.686262,languid
-31.778896,14.756614,dignified
-14.458123,12.2491455,splendour
1.529144,-37.691395,transgressed
-54.32637,-3.0958607,submission
-41.139698,17.934385,idleness
-25.600119,-18.701412,comforted
33.909206,29.512354,lamp
11.767353,23.596457,sunshine
-47.00592,3.8074996,valued
5.5136786,12.015121,execution
0.64719206,16.067848,italian
-28.661972,27.878666,producing
-42.83989,36.036278,dined
-60.332134,25.697472,anne
27.085257,29.06265,swayed
19.616676,30.22209,stray
-25.65844,-12.244379,obstinate
22.094572,-14.437546,mule
4.6210613,39.087036,basket
-18.902424,20.658432,quarrelling
35.20784,47.468906,bone
17.979403,-49.007034,baker
19.925108,47.02459,eyeing
-1.9509883,52.067356,gingerbread
-9.319018,-20.604803,enlarged
29.80085,44.161545,knocked
-13.692538,-32.836113,reward
23.072695,25.289167,ribbon
12.322552,-50.401608,job
-8.911193,28.47619,rivet
-17.781782,42.434654,chimney
38.1925,35.486744,sweeping
-0.66010183,30.685127,baked
-0.72403866,30.675745,apples
-57.99334,31.137308,wallis
-17.021461,-6.621025,custom
-24.101273,4.7301292,eats
-20.5482,6.7297053,gets
38.141216,-12.788014,fruit
-28.71037,2.0332768,oblige
23.55919,24.81232,ribbons
24.978155,39.028835,wrist
45.168045,-13.208946,fasten
12.410952,46.07074,closet
-14.672208,24.992022,baking
13.297904,-16.572212,sack
42.933952,-0.14206897,orchard
-5.621904,13.558771,famous
-37.82767,1.1756628,shocked
-22.010986,41.596222,larkins
-26.433832,-20.273565,distressed
34.85844,-22.784529,bake
31.875832,-21.008179,boil
8.921943,-33.303185,sacks
-24.623442,5.3400226,signify
-5.947319,-10.457804,remainder
-38.795807,28.506287,unluckily
-19.98463,43.437805,upstairs
-35.213776,26.501963,narration
22.812914,-41.488407,pursued
7.744468,52.367718,staircase
-46.793484,0.6553419,deprived
16.889675,13.393371,slumbering
-46.713512,11.439989,calculated
-59.47946,14.434701,emotion
51.10414,-18.519,bars
-22.621141,-18.544626,pronounced
28.719904,2.9097724,notes
-42.23288,5.0277658,prize
-17.190811,45.712,whisper
15.952051,18.703115,random
-34.81739,-0.16090012,conjectures
44.653595,36.886227,workmen
-1.4753456,-29.484987,tongues
1.113796,-8.317919,labourers
14.167242,-40.91174,healed
0.5699511,-1.050938,worlds
-2.3521585,35.49546,tune
48.189106,25.319738,coloured
-27.831709,32.030285,apparently
12.3949995,45.668377,key
-43.155453,-15.768304,shortly
33.96494,24.623764,descried
35.290524,-13.3938,store
19.038097,23.610325,watches
-9.920955,7.9782825,instances
-9.473581,-36.645355,wicked
34.018517,38.969135,pacing
-8.318184,20.620264,dimensions
-13.904331,14.114175,discovering
-4.7887235,11.235069,largest
-11.274701,14.915893,reckoning
-32.690174,27.056646,gilbert
-52.989586,29.57866,cousins
-29.562298,-4.404599,speculation
-11.23586,15.3247595,score
36.42703,17.136374,wild
3.9254315,24.056873,thoughtless
-46.224697,7.4133735,deemed
-49.762245,18.789633,endeavoured
0.96782714,20.7847,magnificent
9.552527,27.282547,crowd
-12.700361,49.00595,gravely
55.000923,-16.413498,measuring
-10.763173,-54.34845,art
-39.948555,-13.621895,forgave
-28.688116,-3.7600067,purposes
13.337439,-5.727145,terrors
4.32631,14.39613,waits
23.342726,14.905777,projected
-42.178204,17.356798,exchange
-28.99948,6.4902344,repeat
-40.423363,-9.193673,explain
30.198498,-39.12952,inhabited
29.52648,-2.7046857,bodies
-16.962137,-33.41676,surely
53.051434,-18.360641,curtain
15.245968,-48.46612,council
-5.459129,-3.4900563,forlorn
30.046484,-24.368595,clean
-32.68759,31.21734,perplexity
-18.21797,-15.811935,selves
30.044811,24.591732,crowded
-8.638685,-17.487234,fraud
11.799866,50.076706,stairs
26.35312,-57.26131,chief
32.02498,29.433672,brisk
36.16751,5.503955,lights
39.96491,15.761194,fro
-41.28685,12.477366,term
-16.356878,18.645416,proceeding
-16.744976,-0.16546482,prosperous
12.10319,19.2152,noisy
-29.947794,17.438608,aimed
-29.342392,33.14572,indignant
7.4381576,-20.85666,joyful
-14.097203,-1.041832,urge
-46.321857,20.79151,unwillingness
-29.6215,9.016747,exclaim
15.925641,21.908955,reflected
-36.075687,14.910705,total
-12.600982,-38.74837,redeem
20.899214,4.888985,horrid
2.702042,-10.07757,seize
7.577167,-30.119154,destroyed
-11.121633,48.281548,doubtfully
24.41811,-6.758093,forcing
7.8500624,12.397501,reflecting
-32.153877,32.833084,embarrassed
-29.51269,26.756392,completed
-48.516304,1.839763,incapable
-54.42325,1.955075,constancy
5.632887,10.109263,weariness
14.334827,7.261004,triumphant
-39.01581,-0.31384706,contradicted
-42.707996,5.98502,opportunities
-23.40119,-12.921608,odious
-38.548256,17.695366,imaginary
-44.74301,18.47849,quit
-35.018425,19.73373,struggle
-45.75645,-5.8282723,foresee
-27.735523,15.799925,allusion
24.041185,-36.004337,build
-34.23036,15.742875,exterior
-0.2661146,7.377554,attractive
-28.315313,26.68704,precision
23.547268,-7.7257442,lowest
-51.79299,15.532946,gratifying
24.148846,39.661232,folded
-35.2989,22.387844,subsequent
49.127483,-14.328343,clothed
-1.9733173,2.4920592,speculations
-12.402163,-32.988533,behalf
-17.545887,1.0227523,latest
-46.930256,-15.358759,attained
10.956461,36.68377,ringing
-40.458893,10.585192,ingenuity
-42.64282,9.915794,convincing
-57.21943,17.05153,painful
-38.241253,-9.08398,exert
-2.7758179,-30.953213,violence
-57.909622,13.281895,tenderness
26.493948,-2.1177769,beat
2.9615226,16.722033,sighted
35.241978,-60.5196,names
15.841369,-21.409472,changes
-59.5505,26.69386,mrs_elton
15.311834,25.325207,retreated
-26.157084,-25.348257,permit
-32.84804,-15.570125,hasty
-28.906717,-9.150615,witty
31.932362,-25.038782,clothes
-33.54273,1.2438293,composedly
53.270206,11.032677,shine
-10.445002,-21.219276,familiar
-22.797373,22.035326,maple
-0.47109365,24.085377,grove
-28.509119,12.432424,suckling
-20.742159,17.942606,grounds
-43.60202,31.92163,entrance
-28.2973,-13.543881,appealed
-19.461435,43.90354,exclaiming
-13.581975,12.087052,reminded
28.31105,41.16418,bench
17.490013,22.115528,enchanted
-20.442835,17.45504,extensive
-31.308184,20.04193,attack
47.850628,-16.053576,dyed
-6.053973,-0.65984553,beauties
-30.473017,32.471188,silenced
-30.858112,5.9946785,exploring
-44.61357,27.57302,barouche
-30.869026,-2.9012473,attract
-20.443306,-37.902287,proverb
-28.85159,4.771517,selina
25.399385,33.362366,stuck
-23.833265,-4.4631596,mix
3.5578642,3.8909047,unknown
38.21154,-3.2974405,waters
-0.37966928,7.5666494,wonderful
29.586176,-42.529915,host
34.205647,37.394897,dashing
-9.902415,-19.127008,changed
7.9347606,33.286007,passionately
-22.036152,11.512241,e
-18.689472,15.377725,accustomed
7.379647,23.910864,smaller
28.667614,9.792793,spacious
1.8770437,21.89558,apartments
-25.32947,-11.584774,pardoned
-5.351864,-43.280853,establish
39.07104,2.9320831,bird
-7.7445064,34.377995,fright
-31.31391,-18.12888,discover
21.319048,9.4797945,airs
-33.78538,15.406811,finery
21.615843,-17.218258,bosom
-39.33584,22.909698,diverted
-44.458256,23.645561,departure
-44.459854,10.940235,neglected
-49.13024,3.3391154,breeding
-39.88216,22.43084,interview
-26.652334,-30.183086,commend
-15.5463505,46.098286,colouring
-9.11867,-33.69919,enmity
-31.731018,35.61953,contemptuous
-39.352135,18.542286,plea
43.15831,-0.9897124,flower
22.040068,2.064383,fragrance
32.1866,-12.216796,desert
18.9186,9.700517,calm
11.207534,16.631775,timid
-27.61929,-6.747354,partake
-52.67665,5.3976593,eligible
2.1314344,30.298363,wear
-8.766994,-30.968317,punishment
-37.036636,22.216974,protection
20.803356,-4.282516,heavens
-32.53458,-24.77759,dares
-14.666925,18.695683,limits
-36.512096,5.292017,astonishing
-34.21351,-4.328992,exist
-29.804148,-7.191714,refusing
9.573035,-47.314117,decree
36.755085,30.073235,issued
-8.9674835,28.73374,puzzle
-16.48991,-34.607082,condemn
5.0367994,-19.348227,faint
-10.695869,-54.37003,thou
-35.373943,16.314308,comparative
47.537888,29.584969,buttons
28.136976,39.092705,leather
9.524361,17.69911,pressure
-30.090689,33.481,reverie
13.960249,7.25047,calls
-13.163857,-30.179392,faith
-34.850388,-32.3761,deed
-29.101606,19.016068,insulting
-6.389263,1.6409376,permanent
-36.813465,-11.655135,accuse
-38.738937,25.234087,alluded
-9.090727,38.744453,triumphantly
41.903126,15.124486,flowed
20.505297,4.452355,rout
48.310593,-25.366858,cakes
44.40264,5.106509,ice
40.464466,-22.284496,tables
8.7013235,40.259766,candles
-37.204025,20.236208,exposed
-30.880793,-5.8925557,pitiful
30.067623,29.358128,bottom
37.002373,-54.251633,eighth
-46.40511,14.860828,accounts
-10.462386,32.029827,begging
14.659372,32.595818,stricken
-31.412853,15.556805,professional
36.820652,-54.354286,ninth
7.7335806,12.272867,reluctant
-22.692148,26.68929,summoned
47.11853,-16.124899,pearls
41.249817,-0.11462067,wet
23.92391,0.8441835,drops
-16.34759,24.970282,count
